ProductID,ProductName,ProductPrice,ProductColor,ImageUrl,baseUrl
0865504001,Zip-up Cardigan,34.99,"Beige/checked, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/86/f8/86f839f7a8114ec8f027e3b22502ab124b049679.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0865504001.html
0664647037,Skinny Jeans,34.99,"Black washed out, Black, Black, Light gray","https://lp2.hm.com/hmgoepprod?set=source[/de/96/de96460592adc7d46170149d96bdf51b14a1ab3a.jpg],origin[dam],category[men_jeans_skinny],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0664647037.html
0817779001,Slim Fit Linen-blend Blazer,59.99,"Black, Dark blue, Beige","https://lp2.hm.com/hmgoepprod?set=source[/38/09/3809107e6aa01f1793005815ddf5105161bfeb80.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0817779001.html
0732188010,Skinny Fit Twill Pants,24.99,"Dark gray, Black, White, Light taupe","https://lp2.hm.com/hmgoepprod?set=source[/4f/57/4f57898ff0cbca014726b595880d4a212ca2a1bc.jpg],origin[dam],category[men_trousers_trousers_skinny_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0732188010.html
0782616017,Cotton T-shirt,14.99,"White/pineapples, White/paisley-patterned, Black/leaf print, Dark blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/13/76/1376678d9802beb9350358f730fd63bb705a8571.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0782616017.html
0863456002,Coolmax® Polo Shirt,17.99,"White, Black, Sage green, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/68/48/6848611e6795d6f2bb5f956ba02b23c642ce5ea3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863456002.html
0695322016,Regular Fit Shirt,24.99,"Black/red striped, White/black striped, Blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/44/c2/44c2f52049ab139bcc8dcb983bc7ccbbdd3ed6b2.jpg],origin[dam],category[men_shirt_dressed_regularfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695322016.html
0805778002,Slim Fit Linen-blend Shirt,24.99,Brown,"https://lp2.hm.com/hmgoepprod?set=source[/e4/66/e46656a7915f78397074250c2a9c34a6e4527147.jpg],origin[dam],category[men_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0805778002.html
0863456003,Coolmax® Polo Shirt,17.99,"White, Black, Sage green, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/97/6c/976ce9e068731e8f08549c30b4840f65dc66aad3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863456003.html
0666392016,Slim Fit Linen-blend Shirt,29.99,"Light beige melange, White, Black","https://lp2.hm.com/hmgoepprod?set=source[/e4/21/e421251df5fc4ac34a947c9dee48a272722fdf62.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0666392016.html
0666392019,Slim Fit Linen-blend Shirt,29.99,"Light beige melange, White, Black","https://lp2.hm.com/hmgoepprod?set=source[/f6/23/f6236f392d1a17f2e461a920144d0eb59eb1f2ac.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0666392019.html
0666392018,Slim Fit Linen-blend Shirt,29.99,"Light beige melange, White, Black","https://lp2.hm.com/hmgoepprod?set=source[/19/c8/19c8eeeaa1b6c869c5c4cc78fbba2161ad05aa94.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0666392018.html
0713991002,Super Skinny Fit Blazer,69.99,Dark blue,"https://lp2.hm.com/hmgoepprod?set=source[/01/68/01681fefeb8b7eb49f8a174f2949308467cad18a.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0713991002.html
0798972002,Skinny Fit Twill Pants,29.99,Dark gray/plaid,"https://lp2.hm.com/hmgoepprod?set=source[/60/cd/60cdb055edcb3bb105394decbfd8e09e379db65a.jpg],origin[dam],category[men_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0798972002.html
0732188004,Skinny Fit Twill Pants,24.99,"Dark gray, Black, White, Light taupe","https://lp2.hm.com/hmgoepprod?set=source[/ba/f1/baf159099e8984d820f65424bb106efd90a848b1.jpg],origin[dam],category[men_trousers_trousers_skinny_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0732188004.html
0630823004,Linen T-shirt,14.99,"Dark blue, Red-brown","https://lp2.hm.com/hmgoepprod?set=source[/70/d1/70d113c9f39d64447c94e2921cc2406f66a8c4d2.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0630823004.html
0849364001,Slim Fit Blazer,79.99,Light blue/white,"https://lp2.hm.com/hmgoepprod?set=source[/94/8e/948e62f0e84cafacea55092c84c6981d023ecaa8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0849364001.html
0740425010,Regular Fit Henley Shirt,29.99,"Light blue, White, Dark khaki green","https://lp2.hm.com/hmgoepprod?set=source[/38/16/3816e07651acbdeeb1031d00f24441fa7d272833.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0740425010.html
0722475004,Slim Fit Easy-iron Shirt,14.99,"White, Light blue melange, Dark blue/white dotted, Burgundy","https://lp2.hm.com/hmgoepprod?set=source[/e1/f5/e1f5905076436116de38b4cc641f492536bc878b.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0722475004.html
0732188002,Skinny Fit Twill Pants,24.99,"Dark gray, Black, White, Light taupe","https://lp2.hm.com/hmgoepprod?set=source[/e7/1d/e71d8b291ec337093377dc41b716a95f3d6bc76e.jpg],origin[dam],category[men_trousers_trousers_skinny_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0732188002.html
0567424042,Chimney-collar Sweatshirt,34.99,Gray melange/black,"https://lp2.hm.com/hmgoepprod?set=source[/a8/9f/a89f4272c20b658389507bfc7b4dec7225a9a5a0.jpg],origin[dam],category[men_hoodiessweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0567424042.html
0860988007,Cotton T-shirt,14.99,"Natural white, Dark fawn","https://lp2.hm.com/hmgoepprod?set=source[/ec/69/ec69b0cd43d6d370d9369b9fb2c98da71881f130.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0860988007.html
0863587002,Coolmax® T-shirt,12.99,"Black, White, Gray melange, Dark beige","https://lp2.hm.com/hmgoepprod?set=source[/3f/77/3f77dcc6bf2f5fd216d7bf229dda28ce67288ee0.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863587002.html
0857574001,Slim Fit Denim Shorts,29.99,Dark gray denim,"https://lp2.hm.com/hmgoepprod?set=source[/c6/70/c6700742e449c922d759ae38ded919d1e6d3a704.jpg],origin[dam],category[men_shorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0857574001.html
0839915002,Slim Fit Suit Vest,24.99,"Light blue melange, Black, Dark blue, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/f3/57/f357b1e593ad9b5eb8dd940c3549c91f027186f6.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0839915002.html
0756118014,Patterned Muscle Fit T-shirt,14.99,"Dark blue/white striped, Black/white patterned, White/patterned, Dark blue/palm trees","https://lp2.hm.com/hmgoepprod?set=source[/a1/28/a12885ca5475175fd09d1a0aefad50186bae48f7.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0756118014.html
0591466038,Slub Jersey T-shirt,12.99,"Black, White, Brown, White/narrow-striped","https://lp2.hm.com/hmgoepprod?set=source[/e9/33/e933b63293e55a76c85420042e0530608daa7026.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0591466038.html
0840966001,Slim Fit Cargo Pants,29.99,Black,"https://lp2.hm.com/hmgoepprod?set=source[/2e/9d/2e9df61995b18270acd4409a230c536cfc393f3e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0840966001.html
0852871002,Slim Fit Joggers,34.99,"Black, White/black checked, Dark gray/pinstriped","https://lp2.hm.com/hmgoepprod?set=source[/a0/a4/a0a47d370cf71deaae06fca57e03bccb4e6b6ff2.jpg],origin[dam],category[men_trousers_joggers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0852871002.html
0618319002,Shirt Muscle Fit,29.99,"Black, White, Black/patterned, Gray/chambray","https://lp2.hm.com/hmgoepprod?set=source[/a0/d2/a0d2aeb6a524ebda4fc9767047a4f105b378cc5f.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0618319002.html
0395127006,Premium Cotton Shirt,29.99,"White, Black, Light blue","https://lp2.hm.com/hmgoepprod?set=source[/18/3e/183edeea7a47e2a776e22e9833b5a81d5cf0bdb1.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0395127006.html
0839915001,Slim Fit Suit Vest,24.99,"Light blue melange, Black, Dark blue, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/37/c9/37c959aab9611c1d765043149c4f6d4899c612cc.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0839915001.html
0769070002,Padded Hooded Jacket,34.99,"Burgundy, Black, Dark khaki green","https://lp2.hm.com/hmgoepprod?set=source[/24/48/244887f7ef7e79718032c7107534cc6a639cacb2.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0769070002.html
0654410023,Polo Shirt,14.99,"Dark blue, Beige melange, White/Monde, Light blue melange","https://lp2.hm.com/hmgoepprod?set=source[/fe/7a/fe7ae3a137e25ffdffccc8658948d81793b43447.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0654410023.html
0695322004,Regular Fit Shirt,24.99,"Black/red striped, White/black striped, Blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/75/c9/75c98d9660e8f05130dca0d4853186d2701a0373.jpg],origin[dam],category[men_shirt_dressed_regularfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695322004.html
0395127011,Premium Cotton Shirt,29.99,"White, Black, Light blue","https://lp2.hm.com/hmgoepprod?set=source[/26/95/2695cf5903d5458f948eb7df08e8ff28629af509.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0395127011.html
0756118009,Patterned Muscle Fit T-shirt,14.99,"Dark blue/white striped, Black/white patterned, White/patterned, Dark blue/palm trees","https://lp2.hm.com/hmgoepprod?set=source[/27/b8/27b82ccac6821359fdcabc7c82ccf28c719771a3.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0756118009.html
0810510002,Cardigan with Zipper,25.99,"Black, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/ab/09/ab0937061eb663fd5c807c677689466cb7ec6219.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0810510002.html
0883274004,Regular Fit Henley Shirt,29.99,"White, Black","https://lp2.hm.com/hmgoepprod?set=source[/2a/04/2a0468f70ce494806b444157b7cd87c0f34ca915.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0883274004.html
0843642010,Slim Fit Chinos,29.99,"Brown, Black, Beige, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/cb/2f/cb2fd00e855216ecf9ca4877f8a6bdcfd39d8cbd.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843642010.html
0789407003,Slim Fit Blazer,69.99,"Dark blue/white, Dark blue melange","https://lp2.hm.com/hmgoepprod?set=source[/eb/75/eb7587e841b2fce164bd7268d5c1b58d4db4e8fb.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0789407003.html
0863587004,Coolmax® T-shirt,12.99,"Black, White, Gray melange, Dark beige","https://lp2.hm.com/hmgoepprod?set=source[/80/cf/80cf77104d6339d0aa37d0975fc10bb01d77afdf.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863587004.html
0782616021,Cotton T-shirt,14.99,"White/pineapples, White/paisley-patterned, Black/leaf print, Dark blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/d0/d8/d0d87fa419d82826963f53d9cde4e3976af5d207.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0782616021.html
0783354006,Slim Fit Linen Blazer,79.99,"Blue melange, Light beige, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/83/ec/83ec6bbbc7fa417ba8cc70e504c969844f27798c.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0783354006.html
0715255007,Striped Shirt,17.99,White/black striped,"https://lp2.hm.com/hmgoepprod?set=source[/4c/18/4c18e4778426e5ef7f857132b2306b7828133532.jpg],origin[dam],category[men_tshirtstanks_longsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0715255007.html
0722475006,Slim Fit Easy-iron Shirt,7.99,"White, Light blue melange, Dark blue/white dotted, Burgundy","https://lp2.hm.com/hmgoepprod?set=source[/a8/f3/a8f3683f95a68f34b86c06f10885ef49a612aea3.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0722475006.html
0721390017,Slim Fit Twill Pants,19.99,"Khaki green, Black, Dark blue, Dark gray","https://lp2.hm.com/hmgoepprod?set=source[/c1/52/c15280ed0613a8592c7a5a8fda5b49370729ae16.jpg],origin[dam],category[men_trousers_trousers_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0721390017.html
0839915005,Slim Fit Suit Vest,24.99,"Light blue melange, Black, Dark blue, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/d9/f5/d9f5c1ce0c184ab40434d8c4a5521a089359b3f8.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0839915005.html
0744306016,Slim Fit Cotton Chinos,14.99,"Beige, Rust brown, Burgundy, Brown","https://lp2.hm.com/hmgoepprod?set=source[/02/07/0207327acb31e5875bac03f69abc38fb0813c61c.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0744306016.html
0841898002,Skinny Fit Suit Pants,49.99,Light gray,"https://lp2.hm.com/hmgoepprod?set=source[/7f/ad/7fadb2c6fc5a127a575154f172fc07ef1f804445.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0841898002.html
0664647001,Skinny Jeans,15.99,"Black washed out, Black, Black, Light gray","https://lp2.hm.com/hmgoepprod?set=source[/b7/2a/b72a0d981d97107f2809f9487dbed44f7e027f2c.jpg],origin[dam],category[men_jeans_skinny],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0664647001.html
0863587005,Coolmax® T-shirt,12.99,"Black, White, Gray melange, Dark beige","https://lp2.hm.com/hmgoepprod?set=source[/15/ba/15badfde555af7f5fd908660dfab415ba7d0d229.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863587005.html
0878987006,Relaxed Fit Shorts,29.99,"Dark blue, Light beige melange, Khaki green","https://lp2.hm.com/hmgoepprod?set=source[/ec/e1/ece18439763a03c2cd6396e4e9ffc2920c8b2a67.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0878987006.html
0733323007,Muscle Fit Oxford Shirt,24.99,"Pink, White, Black","https://lp2.hm.com/hmgoepprod?set=source[/9c/52/9c52b5287c928f6a8f36cc0c67c61962d4301663.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0733323007.html
0863456004,Coolmax® Polo Shirt,17.99,"White, Black, Sage green, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/99/5f/995f042edee2b74d67824ee453eaf098fa9112b6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863456004.html
0865504002,Zip-up Cardigan,34.99,"Beige/checked, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/4b/9a/4b9a52becb6cb86f1a37f60d64ea4cd17bc56cda.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0865504002.html
0852640001,Car Coat,129.0,Dark khaki green,"https://lp2.hm.com/hmgoepprod?set=source[/45/c9/45c91f322443b07f5796458d6e37b5c648bceabf.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0852640001.html
0835061001,Slim Fit Viscose Shirt,24.99,"Beige/striped, Burgundy/striped","https://lp2.hm.com/hmgoepprod?set=source[/6a/09/6a099b8a281b9c289a6f9bffcb1519f590eb7ba7.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0835061001.html
0732188005,Skinny Fit Twill Pants,24.99,"Dark gray, Black, White, Light taupe","https://lp2.hm.com/hmgoepprod?set=source[/b7/49/b7495ebf74d581d1937f252a9c19e23cf94174b5.jpg],origin[dam],category[men_trousers_trousers_skinny_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0732188005.html
0618319007,Shirt Muscle Fit,14.99,"Black, White, Black/patterned, Gray/chambray","https://lp2.hm.com/hmgoepprod?set=source[/69/0f/690fd09d690a8825af3a2bf429accac09669b3f8.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[4]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0618319007.html
0664647032,Skinny Jeans,34.99,"Black washed out, Black, Black, Light gray","https://lp2.hm.com/hmgoepprod?set=source[/67/c8/67c8b2a99eef5f3541ef8554f0fd999c39743117.jpg],origin[dam],category[men_jeans_skinny],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0664647032.html
0618319001,Shirt Muscle Fit,29.99,"Black, White, Black/patterned, Gray/chambray","https://lp2.hm.com/hmgoepprod?set=source[/59/cc/59ccb8969d4a8c62b8e671dd94c1e223f313e368.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0618319001.html
0607224012,Band-collar Shirt Slim fit,24.99,"White, Black, Burgundy","https://lp2.hm.com/hmgoepprod?set=source[/6c/93/6c9348ce95bba933d07746220a3b45f2dda2a5d9.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0607224012.html
0740425011,Regular Fit Henley Shirt,29.99,"Light blue, White, Dark khaki green","https://lp2.hm.com/hmgoepprod?set=source[/8a/75/8a759c9a4c44a385cf872f517a0ec4f984016701.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0740425011.html
0744306019,Slim Fit Cotton Chinos,14.99,"Beige, Rust brown, Burgundy, Brown","https://lp2.hm.com/hmgoepprod?set=source[/86/1d/861d2bb9a7dec2126146d6090c89f5666ca1f388.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0744306019.html
0769070004,Padded Hooded Jacket,29.99,"Burgundy, Black, Dark khaki green","https://lp2.hm.com/hmgoepprod?set=source[/e1/dd/e1dd7b817d6aaa88a5dfc73a7e50b1239db7abae.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0769070004.html
0821745002,Slim Fit Lyocell-blend Shirt,34.99,"Light denim blue, Dark denim blue","https://lp2.hm.com/hmgoepprod?set=source[/33/80/3380fb08aa57e5f829c3ab80c3da89e35ed27ecc.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0821745002.html
0713995003,Skinny Fit Blazer,69.99,"Dark blue, Black, Light gray melange, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/40/71/407108fa942de3fc82a7eb02536322e8cc9b2384.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0713995003.html
0750565002,Double-breasted Coat,69.99,Dark gray/checked,"https://lp2.hm.com/hmgoepprod?set=source[/49/04/4904a41a4eab89e75497fc0c7263124e7a2503cc.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0750565002.html
0722078001,Slim Fit Chino Shorts,24.99,Blue chambray,"https://lp2.hm.com/hmgoepprod?set=source[/c9/d1/c9d169adc8f0c715c07690d05d828f0bfd754b12.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0722078001.html
0821173001,2-pack Easy-iron Shirts,34.99,"Black, White","https://lp2.hm.com/hmgoepprod?set=source[/90/82/908257bf149ab82fa134b387f3099a5abcc2cd50.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0821173001.html
0817779004,Slim Fit Linen-blend Blazer,59.99,"Black, Dark blue, Beige","https://lp2.hm.com/hmgoepprod?set=source[/3b/fb/3bfb99d112b5a97c4586eeacc4d3dfceeb0e7d6a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0817779004.html
0839915003,Slim Fit Suit Vest,24.99,"Light blue melange, Black, Dark blue, Black/white checked","https://lp2.hm.com/hmgoepprod?set=source[/2c/bc/2cbcda374956d87fab80678f2121562500af2b68.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0839915003.html
0744306007,Slim Fit Cotton Chinos,18.99,"Beige, Rust brown, Burgundy, Brown","https://lp2.hm.com/hmgoepprod?set=source[/7c/a7/7ca7d9e94cde7b945b6a4023fd449d53f8c1f827.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0744306007.html
